rank	genus	phylum	class	n_asvs	mean_relative_abundance	median_relative_abundance	prevalence	mean_surface	mean_shallow_subsurface	mean_root_adjacent	mean_west_third	prevalence_west_third	mean_central_third	prevalence_central_third	mean_east_third	prevalence_east_third
777	Natronomonas	Halobacteriota	Halobacteria	37	5.753515685e-06	0	0.01385493073	0	1.588521868e-05	2.125095843e-06	3.077891745e-08	0.002087682672	0	0	2.194648176e-05	0.04984423676
778	Actinoalloteichus	Actinomycetota	Actinobacteria	8	5.737403409e-06	0	0.0456397718	6.274405645e-06	3.238712492e-06	7.324400048e-06	9.979098066e-06	0.06889352818	5.292285734e-06	0.05386416862	0	0
779	Leucobacter	Actinomycetota	Actinobacteria	5	5.67855473e-06	0	0.02200488998	6.031529875e-06	1.603113554e-06	8.677365562e-06	1.083297297e-05	0.0375782881	2.675423406e-06	0.01639344262	1.981890371e-06	0.006230529595
780	Salibacterium	Bacillota	Bacilli	6	5.650971845e-06	0	0.01385493073	8.773469699e-07	7.111871417e-06	8.223093609e-06	0	0	1.092226468e-07	0.002341920375	2.145515384e-05	0.04984423676
781	Schaalia	Actinomycetota	Actinobacteria	7	5.619562101e-06	0	0.0195599022	2.139872502e-06	1.558747994e-05	3.382706075e-07	1.227094607e-06	0.01670146138	1.403610842e-05	0.02341920375	9.782120997e-07	0.01869158879
782	Methylibium	Pseudomonadota	Gammaproteobacteria	14	5.604131281e-06	0	0.03830480848	9.613687489e-06	6.222551521e-06	1.960306342e-06	1.306312491e-05	0.08768267223	1.449724239e-06	0.01170960187	0	0
783	Desulfatiglans	Thermodesulfobacteriota	Desulfobacteria	1	5.585425066e-06	0	0.000814995925	0	1.79877075e-05	0	0	0	0	0	2.134989581e-05	0.003115264798
784	Papillibacter	Bacillota	Clostridia	27	5.56510449e-06	0	0.0358598207	3.08039334e-06	5.4135155e-07	1.155321086e-05	4.021214616e-06	0.03131524008	1.125538046e-05	0.06323185012	2.996073296e-07	0.006230529595
785	Candidatus Fritschea	Chlamydiota	Chlamydiia	35	5.564510777e-06	0	0.1149144254	4.467003559e-06	3.896600412e-06	7.766507684e-06	6.388505778e-06	0.1231732777	5.544625158e-06	0.1264637002	4.361387891e-06	0.08722741433
786	Hydrogenophaga	Pseudomonadota	Gammaproteobacteria	4	5.544914404e-06	0	0.005704971475	0	1.729529102e-05	4.516964026e-07	0	0	5.248531261e-07	0.01405152225	2.049687754e-05	0.003115264798
787	Vulcaniibacterium	Pseudomonadota	Gammaproteobacteria	5	5.532386115e-06	0	0.0195599022	1.207666134e-05	8.017195743e-07	4.198870437e-06	1.258538873e-06	0.01670146138	4.941292269e-06	0.03044496487	1.269615528e-05	0.009345794393
788	Granulicella	Acidobacteriota	Acidobacteriae	1	5.530683759e-06	0	0.0032599837	1.790555937e-05	3.288212239e-07	0	0	0	0	0	2.1140651e-05	0.01246105919
789	Natronoglycomyces	Actinomycetota	Actinobacteria	1	5.489199431e-06	0	0.032599837	2.250872998e-06	2.63036936e-07	1.223144699e-05	5.449584771e-06	0.03131524008	9.320308191e-06	0.05386416862	4.521027988e-07	0.006230529595
790	Dyadobacter	Bacteroidota	Bacteroidia	10	5.481670731e-06	0	0.02770986145	3.922121204e-06	1.927107803e-06	9.562769677e-06	1.249532801e-05	0.03966597077	1.670869437e-06	0.03278688525	8.50050425e-08	0.003115264798
791	Xanthobacter	Pseudomonadota	Alphaproteobacteria	7	5.347789204e-06	0	0.02363488183	9.350536571e-06	6.479504804e-06	1.296722403e-06	9.12457328e-06	0.02713987474	5.064774244e-06	0.03278688525	8.849891161e-08	0.006230529595
792	Termite Treponema cluster	Spirochaetota	Spirochaetia	49	5.347130514e-06	0	0.01792991035	2.418850336e-07	0	1.365178884e-05	1.443782569e-06	0.01461377871	1.36925234e-05	0.03278688525	7.056012497e-08	0.003115264798
793	Acidovorax	Pseudomonadota	Gammaproteobacteria	27	5.321010087e-06	0	0.03341483293	7.417940814e-06	7.291678633e-06	2.091299229e-06	3.042149892e-06	0.0375782881	2.505166721e-06	0.03044496487	1.246723797e-05	0.03115264798
794	Rhodohalobacter	Balneolota	Balneolia	14	5.290225712e-06	0	0.0065199674	0	0	1.369431846e-05	1.339747771e-05	0.006263048017	0	0	2.296421324e-07	0.01557632399
795	Apibacter	Bacteroidota	Bacteroidia	5	5.265511728e-06	0	0.02444987775	6.476135693e-07	4.831959197e-08	1.30832508e-05	3.971877379e-06	0.01878914405	1.007878191e-05	0.037470726	7.931892503e-07	0.01557632399
796	Hansschlegelia	Pseudomonadota	Alphaproteobacteria	4	5.251668009e-06	0	0.07660961695	5.944461638e-06	5.252200784e-06	4.707528309e-06	1.079544719e-05	0.1565762004	2.218257593e-06	0.03981264637	1.014272425e-06	0.006230529595
797	Prosthecomicrobium	Pseudomonadota	Alphaproteobacteria	8	5.143771613e-06	0	0.05949470253	3.040739477e-06	3.29232137e-06	8.282443549e-06	4.777835767e-06	0.05427974948	8.814718339e-06	0.09367681499	8.066657512e-07	0.02180685358
798	Asinibacterium	Bacteroidota	Bacteroidia	4	5.13951121e-06	0	0.02200488998	3.927526443e-06	3.401723982e-07	9.948385514e-06	4.316865633e-07	0.02296450939	2.359702206e-06	0.02576112412	1.586233504e-05	0.01557632399
799	ADurb.Bin063-1	Verrucomicrobiota	Verrucomicrobiia	2	5.10653585e-06	0	0.03748981255	6.337444971e-07	4.58313969e-06	9.037532305e-06	2.592756563e-06	0.04175365344	9.98506887e-06	0.03981264637	2.368114287e-06	0.02803738318
800	Candidatus Captivus	Pseudomonadota	Alphaproteobacteria	47	5.104650357e-06	0	0.1320293399	7.768684875e-06	3.963465133e-06	3.931170883e-06	4.457980086e-06	0.139874739	7.682565839e-06	0.1803278689	2.640429638e-06	0.05607476636
801	[Aquaspirillum] arcticum group	Pseudomonadota	Gammaproteobacteria	8	5.065384478e-06	0	0.1002444988	6.801462128e-06	4.458559778e-06	4.190657315e-06	6.308793205e-06	0.1252609603	6.519934437e-06	0.1264637002	1.275086618e-06	0.02803738318
802	Saliterribacillus	Bacillota	Bacilli	7	5.027245172e-06	0	0.01792991035	1.21191674e-05	9.836125138e-07	2.711694487e-06	0	0	0	0	1.921629229e-05	0.06853582555
803	Candidatus Ovatusbacter	Pseudomonadota	Gammaproteobacteria	51	4.99828352e-06	0	0.09372453138	2.070142678e-06	5.558991142e-06	6.845622738e-06	9.306789834e-06	0.139874739	3.226225981e-06	0.09133489461	9.263023519e-07	0.02803738318
804	Povalibacter	Pseudomonadota	Gammaproteobacteria	454	4.884683425e-06	0	0.08720456398	6.632633927e-06	4.141236778e-06	4.110454704e-06	9.763355117e-06	0.1294363257	2.503667982e-06	0.08196721311	7.719415382e-07	0.03115264798
805	Trichocoleus SAG 26.92	Cyanobacteriota	Cyanobacteriia	4	4.883967514e-06	0	0.01222493888	1.556819501e-06	1.312563203e-05	8.705178966e-07	1.064496907e-05	0.02087682672	8.735500092e-07	0.004683840749	1.622062613e-06	0.009345794393
806	Sciscionella	Actinomycetota	Actinobacteria	11	4.855272219e-06	0	0.01711491443	0	0	1.256839454e-05	9.065663439e-08	0.004175365344	1.354785945e-05	0.03981264637	4.020514045e-07	0.006230529595
807	Phormidium IAM M-71	Cyanobacteriota	Cyanobacteriia	1	4.74913933e-06	0	0.002444987775	5.094547672e-08	0	1.225367561e-05	0	0	4.438341298e-08	0.002341920375	1.809421259e-05	0.006230529595
808	Ahniella	Pseudomonadota	Gammaproteobacteria	5	4.745597431e-06	0	0.0456397718	5.995076102e-06	4.970493901e-06	3.584222703e-06	1.138875031e-05	0.1002087683	8.609757527e-07	0.018735363	0	0
809	Dermacoccus	Actinomycetota	Actinobacteria	2	4.720089679e-06	0	0.0065199674	6.936021436e-06	1.0468256e-06	5.933564363e-06	5.27246374e-06	0.006263048017	6.714752578e-06	0.009367681499	1.242493937e-06	0.003115264798
810	Pseudooceanicola	Pseudomonadota	Alphaproteobacteria	1	4.655943837e-06	0	0.005704971475	2.391956683e-06	1.888076408e-06	8.657548715e-06	0	0	0	0	1.779701897e-05	0.02180685358
811	Photobacterium	Pseudomonadota	Gammaproteobacteria	3	4.635045017e-06	0	0.0195599022	7.973404037e-06	5.269018478e-06	1.505480788e-06	6.805961284e-06	0.02922755741	3.654431169e-06	0.01405152225	2.700008322e-06	0.01246105919
812	Sva0996 marine group	Actinomycetota	Acidimicrobiia	9	4.622755035e-06	0	0.02200488998	2.037206339e-06	6.466152848e-07	9.847930899e-06	1.219722439e-07	0.006263048017	1.093333794e-07	0.007025761124	1.734271143e-05	0.06542056075
813	Anaerosolibacter	Bacillota	Clostridia	4	4.479716072e-06	0	0.01548492258	2.465674293e-06	4.9193564e-06	5.706974674e-06	1.249185324e-06	0.008350730689	1.018385849e-06	0.009367681499	1.39046763e-05	0.03426791277
814	Denitromonas	Pseudomonadota	Gammaproteobacteria	3	4.42524542e-06	0	0.01059494703	4.844518158e-06	3.060158128e-06	5.193449637e-06	4.471236815e-06	0.01670146138	1.942094818e-06	0.007025761124	7.659748314e-06	0.006230529595
815	Propionivibrio	Pseudomonadota	Gammaproteobacteria	5	4.414419544e-06	0	0.02037489813	5.679905579e-07	6.501195454e-08	1.092917877e-05	3.068566419e-06	0.006263048017	9.118572411e-06	0.04683840749	1.651683706e-07	0.006230529595
816	Brumimicrobium	Bacteroidota	Bacteroidia	10	4.407858432e-06	0	0.00488997555	2.886910348e-07	1.380954709e-05	8.356917883e-08	1.060733066e-05	0.004175365344	6.179827481e-07	0.004683840749	1.982937003e-07	0.006230529595
817	mle1-7	Pseudomonadota	Gammaproteobacteria	13	4.39464187e-06	0	0.032599837	4.191670117e-06	1.298457611e-06	7.042641226e-06	1.031021226e-05	0.07098121086	1.06237448e-06	0.01405152225	0	0
818	Tychonema CCAP 1459-11B	Cyanobacteriota	Cyanobacteriia	7	4.348912254e-06	0	0.01466992665	4.229713566e-06	2.100218825e-06	6.249954676e-06	1.301325111e-06	0.02087682672	8.043905662e-06	0.01405152225	3.981410872e-06	0.006230529595
819	Bounagaea	Actinomycetota	Actinobacteria	13	4.3342151e-06	0	0.0195599022	1.286349236e-07	5.116862067e-06	7.005707358e-06	7.194782904e-06	0.02713987474	4.337182917e-06	0.02341920375	6.169411294e-08	0.003115264798
820	Tropicimonas-Psychromarinibacter	Pseudomonadota	Alphaproteobacteria	4	4.328530068e-06	0	0.02118989405	4.461125897e-06	6.480023403e-07	7.182866389e-06	1.852180029e-07	0.004175365344	2.635536105e-07	0.009367681499	1.591853451e-05	0.06230529595
821	Sphingobium	Pseudomonadota	Alphaproteobacteria	20	4.319602512e-06	0	0.04074979625	3.721792596e-06	5.857883134e-07	7.790000189e-06	7.469826495e-06	0.06889352818	1.928097285e-06	0.018735363	2.800024458e-06	0.02803738318
822	Salinispirillum	Pseudomonadota	Gammaproteobacteria	4	4.308554333e-06	0	0.00488997555	1.850049897e-06	2.41337037e-06	7.761357582e-06	1.919611923e-06	0.002087682672	2.020492e-07	0.002341920375	1.33359098e-05	0.01246105919
823	Tranquillimonas	Pseudomonadota	Alphaproteobacteria	1	4.284468024e-06	0	0.00488997555	3.939534503e-06	4.651394189e-07	7.625142008e-06	0	0	0	0	1.637707871e-05	0.01869158879
824	Caenispirillum	Pseudomonadota	Alphaproteobacteria	3	4.226570221e-06	0	0.01222493888	3.423409646e-06	3.701281289e-06	5.279124688e-06	0	0	0	0	1.615576842e-05	0.04672897196
825	Mucispirillum	Deferribacterota	Deferribacteres	12	4.217136671e-06	0	0.03015484923	2.163725335e-06	1.021616428e-07	9.136281192e-06	1.04142032e-06	0.01670146138	1.047647446e-05	0.06088992974	6.296939801e-07	0.009345794393
826	Nostoc BDU-40302	Cyanobacteriota	Cyanobacteriia	1	4.158688035e-06	0	0.002444987775	2.885588526e-06	9.262153168e-06	1.055677068e-06	0	0	0	0	1.589629352e-05	0.009345794393
827	Populibacterium	Actinomycetota	Actinobacteria	4	4.113976024e-06	0	0.01222493888	1.057045104e-05	1.581985128e-06	1.082076923e-06	1.378095262e-06	0.008350730689	6.95982065e-06	0.01639344262	4.410895741e-06	0.01246105919
828	Endomicrobium	Elusimicrobiota	Endomicrobiia	25	4.109107499e-06	0	0.01874490628	7.362999571e-07	9.873941211e-07	9.265346324e-06	7.570137447e-07	0.01461377871	1.084586616e-05	0.03278688525	1.497833863e-07	0.006230529595
829	Megalodesulfovibrio	Thermodesulfobacteriota	Desulfovibrionia	1	4.075058373e-06	0	0.01385493073	3.686850825e-06	4.109835143e-06	4.351774107e-06	2.835185041e-06	0.01670146138	3.430399056e-06	0.01639344262	6.782749507e-06	0.006230529595
830	Tepidiphilus	Pseudomonadota	Gammaproteobacteria	1	4.063281769e-06	0	0.002444987775	1.216745953e-06	0	9.563327503e-06	0	0	0	0	1.553160975e-05	0.009345794393
831	SN8	Pseudomonadota	Gammaproteobacteria	1	4.041396887e-06	0	0.0065199674	1.323548807e-05	9.23685491e-08	0	7.34705996e-08	0.002087682672	6.749812041e-06	0.009367681499	6.359600691e-06	0.009345794393
832	Actibacterium	Pseudomonadota	Alphaproteobacteria	7	4.013518517e-06	0	0.01140994295	9.435784688e-06	4.183068991e-07	2.647891115e-06	5.821317969e-07	0.006263048017	1.428097583e-07	0.004683840749	1.428276113e-05	0.02803738318
833	Marinococcus	Bacillota	Bacilli	6	3.994588345e-06	0	0.01466992665	1.726259741e-06	7.961156029e-08	8.921644032e-06	5.263772956e-06	0.01043841336	5.177625114e-06	0.02576112412	5.269991574e-07	0.006230529595
834	JTB255 marine benthic group	Pseudomonadota	Gammaproteobacteria	13	3.972778841e-06	0	0.0293398533	2.840828813e-06	2.030504752e-06	6.422339682e-06	8.35881194e-06	0.04801670146	5.937894936e-07	0.018735363	1.922681014e-06	0.01557632399
835	Myxosarcina SAG 30.84	Cyanobacteriota	Cyanobacteriia	4	3.951251517e-06	0	0.008964955175	3.66981417e-07	8.1544208e-07	9.284778674e-06	2.888273069e-07	0.006263048017	2.13376256e-07	0.002341920375	1.438855349e-05	0.02180685358
836	Streptosporangium	Actinomycetota	Actinobacteria	5	3.907664361e-06	0	0.0162999185	8.65967936e-06	8.564757049e-07	2.630772584e-06	5.761298467e-07	0.008350730689	1.058252453e-05	0.037470726	0	0
837	Longibacter	Rhodothermota	Rhodothermia	10	3.895502098e-06	0	0.01059494703	2.927074824e-07	1.047528548e-05	1.434198568e-06	8.586604397e-07	0.006263048017	5.669659022e-07	0.009367681499	1.285479216e-05	0.01869158879
838	Thiohalomonas	Pseudomonadota	Gammaproteobacteria	3	3.87388947e-06	0	0.01140994295	1.88400454e-07	1.556656602e-06	8.628884485e-06	3.664788864e-07	0.002087682672	0	0	1.426080683e-05	0.04049844237
839	LD29	Verrucomicrobiota	Verrucomicrobiia	19	3.860677389e-06	0	0.04074979625	2.816774918e-06	1.255530138e-06	6.773953384e-06	7.460961712e-06	0.06680584551	1.809001582e-06	0.03044496487	1.217466731e-06	0.01557632399
840	Ruminiclostridium	Bacillota	Clostridia	35	3.840425621e-06	0	0.05460472698	5.430644684e-06	1.686994234e-06	4.323328295e-06	5.066398385e-06	0.05636743215	3.898259835e-06	0.05854800937	1.934082434e-06	0.04672897196
841	Lachnospiraceae UCG-008	Bacillota	Clostridia	9	3.827911457e-06	0	0.03341483293	3.718885305e-07	7.281632105e-07	9.031803041e-06	3.22990503e-06	0.03549060543	6.93554422e-06	0.04918032787	5.864344748e-07	0.009345794393
842	Halovenus	Halobacteriota	Halobacteria	49	3.810636062e-06	0	0.008964955175	0	7.343546895e-06	3.961517049e-06	0	0	0	0	1.456588925e-05	0.03426791277
843	Aquamicrobium	Pseudomonadota	Alphaproteobacteria	1	3.808684441e-06	0	0.005704971475	3.446472969e-06	3.644759593e-06	4.224714048e-06	0	0	0	0	1.455842931e-05	0.02180685358
844	Allosalinactinospora	Actinomycetota	Actinobacteria	11	3.789760214e-06	0	0.02770986145	3.708456136e-07	2.04679912e-08	9.502706562e-06	7.180067649e-07	0.02296450939	9.932713735e-06	0.04918032787	2.019993079e-07	0.006230529595
845	Pasteuria	Bacillota	Bacilli	10	3.788527739e-06	0	0.0488997555	3.350524441e-06	3.442847769e-06	4.410133847e-06	4.508819328e-06	0.06471816284	4.054866432e-06	0.05386416862	2.359411559e-06	0.01869158879
846	Isosphaera	Planctomycetota	Planctomycetes	9	3.770730996e-06	0	0.03748981255	2.115720791e-07	5.093940214e-07	9.185449361e-06	4.635283756e-06	0.04384133612	5.22721198e-06	0.05152224824	5.43197813e-07	0.009345794393
847	Chondromyces	Myxococcota	Polyangiia	18	3.755110243e-06	0	0.05623471883	2.603872843e-06	3.360892706e-06	4.975484071e-06	3.663248982e-06	0.06054279749	5.931910321e-06	0.08196721311	9.965679091e-07	0.01557632399
848	Leptolyngbya PCC-6306	Cyanobacteriota	Cyanobacteriia	6	3.728519733e-06	0	0.0228198859	9.374667926e-06	2.309208886e-06	4.382039199e-07	1.157544753e-06	0.02087682672	1.042553556e-06	0.02107728337	1.113787977e-05	0.02803738318
849	Solibacillus	Bacillota	Bacilli	12	3.721855547e-06	0	0.04482477588	7.267422122e-06	2.516846809e-06	1.907841969e-06	4.585773155e-06	0.06680584551	4.923532124e-06	0.04449648712	8.342155711e-07	0.01246105919
850	Antarcticibacterium	Bacteroidota	Bacteroidia	4	3.688157461e-06	0	0.0162999185	3.576148194e-06	1.478051372e-06	5.552541147e-06	4.410924614e-07	0.002087682672	3.019306986e-07	0.002341920375	1.303788632e-05	0.05607476636
851	Acidicaldus	Pseudomonadota	Alphaproteobacteria	3	3.650503046e-06	0	0.0162999185	4.384794367e-06	3.184254406e-06	3.448993258e-06	4.815823848e-06	0.02296450939	4.608483597e-06	0.01405152225	6.372745135e-07	0.009345794393
852	Phragmitibacter	Verrucomicrobiota	Verrucomicrobiia	6	3.645566723e-06	0	0.02037489813	0	5.634440358e-07	8.984046818e-06	1.746005454e-06	0.02505219207	8.452943347e-06	0.02576112412	8.525528755e-08	0.006230529595
853	Alkalibacterium	Bacillota	Bacilli	56	3.64301951e-06	0	0.02363488183	2.48556296e-06	6.123843108e-07	6.987420032e-06	1.203423071e-06	0.02087682672	2.127291932e-06	0.03044496487	9.299662407e-06	0.01869158879
854	Lunatibacter	Bacteroidota	Bacteroidia	15	3.573503295e-06	0	0.02363488183	5.759477298e-07	1.923404527e-06	7.252360469e-06	7.519790969e-06	0.0375782881	1.579185928e-06	0.02341920375	3.376831062e-07	0.003115264798
855	Limimonas	Pseudomonadota	Alphaproteobacteria	4	3.563562939e-06	0	0.00814995925	0	3.37770968e-06	6.509671598e-06	0	0	0	0	1.362146955e-05	0.03115264798
856	UBA12409	Dependentiae	Babeliae	24	3.541083793e-06	0	0.06764466178	2.738595683e-06	3.432860079e-06	4.257874535e-06	2.790967664e-06	0.05219206681	6.507522815e-06	0.1170960187	7.144051728e-07	0.02492211838
857	Paludisphaera	Planctomycetota	Planctomycetes	15	3.531466749e-06	0	0.02852485738	7.55988329e-07	2.412734197e-07	8.354339388e-06	7.31239392e-06	0.05219206681	1.137733631e-06	0.01639344262	1.073709511e-06	0.009345794393
858	Finegoldia	Bacillota	Clostridia	2	3.504929835e-06	0	0.02363488183	8.336106584e-06	1.878900863e-06	1.02037137e-06	3.128199951e-06	0.01043841336	2.434892972e-06	0.03278688525	5.490472996e-06	0.03115264798
859	Phycocomes	Pseudomonadota	Alphaproteobacteria	2	3.49535795e-06	0	0.0065199674	0	4.15095919e-07	8.714457088e-06	3.333720086e-06	0.004175365344	3.703783259e-07	0.004683840749	7.893460244e-06	0.01246105919
860	Alteriqipengyuania	Pseudomonadota	Alphaproteobacteria	1	3.424093777e-06	0	0.0097799511	4.028025575e-06	3.176327745e-06	3.149275697e-06	3.802035247e-06	0.01252609603	2.444321368e-06	0.007025761124	4.163436004e-06	0.009345794393
861	Cm1-21	Pseudomonadota	Gammaproteobacteria	2	3.423481864e-06	0	0.00814995925	2.12947811e-07	9.256327707e-06	1.254714779e-06	0	0	0	0	1.308601946e-05	0.03115264798
862	Paucisalibacillus	Bacillota	Bacilli	18	3.327012098e-06	0	0.0391198044	4.635564603e-06	2.40971837e-06	3.037365217e-06	5.326689671e-06	0.07306889353	9.091563487e-07	0.01639344262	3.559344956e-06	0.01869158879
863	Marinibaculum	Pseudomonadota	Alphaproteobacteria	4	3.323929382e-06	0	0.032599837	1.490622694e-06	8.346154252e-07	6.763631291e-06	1.420569282e-07	0.004175365344	0	0	1.249350805e-05	0.1183800623
864	Haladaptatus	Halobacteriota	Halobacteria	25	3.294176813e-06	0	0.01711491443	2.771068559e-08	4.491310985e-06	4.895479092e-06	2.379733028e-08	0.002087682672	2.897427085e-07	0.002341920375	1.217082832e-05	0.05919003115
865	Armatimonas	Armatimonadota	Armatimonadia	3	3.248227437e-06	0	0.08557457213	4.685781718e-06	3.989271242e-06	1.524371145e-06	5.526436059e-06	0.1440501044	2.230765828e-06	0.06791569087	1.202103377e-06	0.02180685358
866	Elusimicrobium	Elusimicrobiota	Elusimicrobia	4	3.228947969e-06	0	0.007334963325	0	0	8.358479236e-06	2.889794673e-06	0.006263048017	6.036785736e-06	0.01405152225	0	0
867	Salinarchaeum	Halobacteriota	Halobacteria	23	3.225177169e-06	0	0.007334963325	0	6.352005729e-06	3.242991991e-06	0	0	0	0	1.232801366e-05	0.02803738318
868	Kinneretia	Pseudomonadota	Gammaproteobacteria	6	3.222460889e-06	0	0.02118989405	1.397366346e-06	1.632998137e-06	5.932419704e-06	3.541192531e-06	0.02505219207	5.287419879e-06	0.03278688525	0	0
869	Atopococcus	Bacillota	Bacilli	6	3.200755734e-06	0	0.0293398533	3.594313613e-06	2.935414138e-06	3.105168429e-06	6.027846111e-06	0.04801670146	1.741896592e-06	0.02107728337	9.227387976e-07	0.01246105919
870	Pigmentiphaga	Pseudomonadota	Gammaproteobacteria	23	3.182915674e-06	0	0.032599837	6.377173479e-07	9.777418905e-07	6.952926198e-06	4.920594511e-06	0.03966597077	3.09133545e-06	0.037470726	7.117524096e-07	0.01557632399
871	Franconibacter	Pseudomonadota	Gammaproteobacteria	3	3.178606051e-06	0	0.01385493073	1.180879588e-06	5.45451109e-07	6.862965284e-06	6.022070964e-06	0.01878914405	9.157306184e-07	0.01639344262	1.945671833e-06	0.003115264798
872	Tamaricihabitans	Actinomycetota	Actinobacteria	2	3.127117756e-06	0	0.0032599837	0	0	8.094880775e-06	8.010383063e-06	0.008350730689	0	0	0	0
873	Planomonospora	Actinomycetota	Actinobacteria	36	3.086577598e-06	0	0.03504482478	2.410040187e-06	1.742038054e-06	4.698268491e-06	5.709074471e-06	0.05845511482	1.549827928e-06	0.03044496487	1.217468898e-06	0.006230529595
874	Aerococcus	Bacillota	Bacilli	2	3.068107716e-06	0	0.0065199674	9.986380054e-06	1.302750321e-07	0	9.027346541e-07	0.008350730689	4.442688045e-06	0.004683840749	4.470811441e-06	0.006230529595
875	Derxia	Pseudomonadota	Gammaproteobacteria	15	3.061967885e-06	0	0.04400977995	1.861119737e-06	5.044872068e-06	2.41055231e-06	3.895025757e-06	0.08141962422	4.21092386e-06	0.0281030445	2.905070693e-07	0.009345794393
