profile	trip	site	compartment	depth	lat	lon	lib_series	lib_number	dna_conc	dna_kit
e8695_F51PRr2	3	51	Rhizosphere	378239.0	20.7987	53.487	JUL_M23	8695	0.5430137805	PowerSoil MoBio
e8696_F53Dr1	3	53	Deep	96844.0	20.851514166666668	53.75788444444444	JUL_M23	8696	0.01156448706	PowerSoil MoBio
e8697_F43PRr3	3	43	Rhizosphere	280427.0	20.567575555555557	52.22413277777778	JUL_M23	8697	0.3173652526	PowerSoil
e8698_F44PRr2	3	44	Rhizosphere	248027.0	20.56783	52.41036	JUL_M23	8698	0.06736548762	PowerSoil
e8699_F45PRr1	3	45	Rhizosphere	216284.0	20.56346	52.46776	JUL_M23	8699	0.1759588417	PowerSoil MoBio
e8700_F48Sr1	3	48	Surface	213281.0	20.568648333333332	53.09404833333333	JUL_M23	8700	1.135811268	PowerSoil MoBio
e8701_F49Dr3	3	49	Deep	191010.0	20.644662222222223	53.28794	JUL_M23	8701	0.1056317172	PowerSoil MoBio
e8702_F50Dr2	3	50	Deep	560651.0	20.71385	53.4123	JUL_M23	8702	0.1074181013	PowerSoil MoBio
e8703_F51PRr3	3	51	Rhizosphere	382432.0	20.7987	53.487	JUL_M23	8703	0.1626549806	PowerSoil MoBio
e8704_F53Dr2	3	53	Deep	101188.0	20.851514166666668	53.75788444444444	JUL_M23	8704	0.03521057239	PowerSoil MoBio
e8705_F44Dr1	3	44	Deep	488710.0	20.56783	52.41036	JUL_M23	8705	0.01104737585	PowerSoil
e8706_F44PRr3	3	44	Rhizosphere	231073.0	20.56783	52.41036	JUL_M23	8706	0.009072951229	PowerSoil
e8707_F45PRr2	3	45	Rhizosphere	200138.0	20.56346	52.46776	JUL_M23	8707	0.5025850859	PowerSoil MoBio
e8708_F47Sr3	3	47	Surface	40903.0	20.54181555555556	52.868785833333334	JUL_M23	8708	0.00014103033	PowerSoil MoBio
e8709_F48Sr2	3	48	Surface	104631.0	20.568648333333332	53.09404833333333	JUL_M23	8709	3.05570416	PowerSoil MoBio
e8710_F49Sr1	3	49	Surface	326946.0	20.644662222222223	53.28794	JUL_M23	8710	0.05960881947	PowerSoil MoBio
e8711_F50Dr3	3	50	Deep	645115.0	20.71385	53.4123	JUL_M23	8711	0.06463890124	PowerSoil MoBio
e8712_F53Dr3	3	53	Deep	302726.0	20.851514166666668	53.75788444444444	JUL_M23	8712	0.07154938741	PowerSoil MoBio
e8713_F44Dr2	3	44	Deep	507202.0	20.56783	52.41036	JUL_M23	8713	0.00150432352	PowerSoil
e8714_F45Dr1	3	45	Deep	403814.0	20.56346	52.46776	JUL_M23	8714	0.130359035	PowerSoil
e8715_F45PRr3	3	45	Rhizosphere	231644.0	20.56346	52.46776	JUL_M23	8715	0.6563081456	PowerSoil MoBio
e8716_F47PRr1	3	47	Rhizosphere	79406.0	20.54181555555556	52.868785833333334	JUL_M23	8716	0.01226963871	PowerSoil MoBio
e8717_F48Sr3	3	48	Surface	213663.0	20.568648333333332	53.09404833333333	JUL_M23	8717	1.203975927	PowerSoil MoBio
e8718_F49Sr2	3	49	Surface	498524.0	20.644662222222223	53.28794	JUL_M23	8718	0	PowerSoil MoBio
e8719_F50Sr1	3	50	Surface	349574.0	20.71385	53.4123	JUL_M23	8719	0.00230349539	PowerSoil MoBio
e8720_F51Dr3	3	51	Deep	304280.0	20.7987	53.487	JUL_M23	8720	0.150432352	PowerSoil MoBio
e8721_F44Dr3	3	44	Deep	529574.0	20.56783	52.41036	JUL_M23	8721	0.01349190157	PowerSoil
e8722_F45Dr2	3	45	Deep	371060.0	20.56346	52.46776	JUL_M23	8722	0.03314212755	PowerSoil
e8723_F46Dr1	3	46	Deep	202959.0	20.553746111111113	52.66920777777778	JUL_M23	8723	1.686769757	PowerSoil MoBio
e8724_F47PRr2	3	47	Rhizosphere	177909.0	20.54181555555556	52.868785833333334	JUL_M23	8724	0	PowerSoil MoBio
e8725_F48PRr1	3	48	Rhizosphere	307491.0	20.568648333333332	53.09404833333333	JUL_M23	8725	0	PowerSoil MoBio
e8726_F49Sr3	3	49	Surface	256264.0	20.644662222222223	53.28794	JUL_M23	8726	0.01386798245	PowerSoil MoBio
e8729_F44Sr1	3	44	Surface	525993.0	20.56783	52.41036	JUL_M23	8729	0	PowerSoil
e8730_F45Dr3	3	45	Deep	250343.0	20.56346	52.46776	JUL_M23	8730	0.5505353981	PowerSoil
e8731_F47Dr1	3	47	Deep	169811.0	20.54181555555556	52.868785833333334	JUL_M23	8731	1.456890319	PowerSoil MoBio
e8732_F47PRr3	3	47	Rhizosphere	126608.0	20.54181555555556	52.868785833333334	JUL_M23	8732	0.01001315343	PowerSoil MoBio
e8733_F48PRr2	3	48	Rhizosphere	356181.0	20.568648333333332	53.09404833333333	JUL_M23	8733	0.006675435619	PowerSoil MoBio
e8734_F49PRr1	3	49	Rhizosphere	271109.0	20.644662222222223	53.28794	JUL_M23	8734	0.01353891168	PowerSoil MoBio
e8735_F50Sr3	3	50	Surface	261672.0	20.71385	53.4123	JUL_M23	8735	0.004701010999	PowerSoil MoBio
e8736_F52Sr1	3	52	Surface	113146.0	20.851514166666668	53.75788444444444	JUL_M23	8736	0.0197442462	PowerSoil MoBio
e8737_F53Sr3	3	53	Surface	208040.0	20.851514166666668	53.75788444444444	JUL_M23	8737	0.01904971403	PowerSoil MoBio
e8738_F44Sr2	3	44	Surface	555581.0	20.56783	52.41036	JUL_M23	8738	0.00211545495	PowerSoil
e8739_F45Sr1	3	45	Surface	393793.0	20.56346	52.46776	JUL_M23	8739	0.1079352125	PowerSoil
e8740_F48Dr1	3	48	Deep	172934.0	20.568648333333332	53.09404833333333	JUL_M23	8740	0.4673275035	PowerSoil MoBio
e8741_F48PRr3	3	48	Rhizosphere	116046.0	20.568648333333332	53.09404833333333	JUL_M23	8741	0.03939447218	PowerSoil MoBio
e8742_F49PRr2	3	49	Rhizosphere	169558.0	20.644662222222223	53.28794	JUL_M23	8742	0.02167166071	PowerSoil MoBio
e8743_F50PRr1	3	50	Rhizosphere	210458.0	20.71385	53.4123	JUL_M23	8743	0.01621848795	PowerSoil MoBio
e8744_F51Sr3	3	51	Surface	234138.0	20.7987	53.487	JUL_M23	8744	0.7775942294	PowerSoil MoBio
e8745_F52Sr2	3	52	Surface	68412.0	20.851514166666668	53.75788444444444	JUL_M23	8745	0	PowerSoil MoBio
e8746_F53PRr1	3	53	Rhizosphere	459016.0	20.851514166666668	53.75788444444444	JUL_M23	8746	0.03251209855	PowerSoil MoBio
V10Dr1	5	10	Deep	848205.0	19.420469722222222	46.460795277777784	T5_M25	8148		QIACube
V10PRr2	5	10	Rhizosphere	433320.0	19.420469722222222	46.460795277777784	T5_M25	8344		
V11Dr3	5	11	Deep	737509.0	19.44435222222222	46.6356325	T5_M25	8361		
V11PRr2	5	11	Rhizosphere	771209.0	19.44435222222222	46.6356325	T5_M25	8351		
V11PRr3	5	11	Rhizosphere	532012.0	19.44435222222222	46.6356325	T5_M25	8194		
V11Sr2	5	11	Surface	1665447.0	19.44435222222222	46.6356325	T5_M25	8155		
V12Dr3	5	12	Deep	568196.0	19.47793361111111	46.83437333333334	T5_M25	8175		
V12PRr1	5	12	Rhizosphere	600067.0	19.47793361111111	46.83437333333334	T5_M25	8206		QIACube
V12PRr2	5	12	Rhizosphere	416320.0	19.47793361111111	46.83437333333334	T5_M25	8217		
V12PRr3	5	12	Rhizosphere	630030.0	19.47793361111111	46.83437333333334	T5_M25	8208		
V12Sr1	5	12	Surface	469803.0	19.47793361111111	46.83437333333334	T5_M25	8224		QIACube
V12Sr3	5	12	Surface	910306.0	19.47793361111111	46.83437333333334	T5_M25	8332		
V13PRr1	5	13	Rhizosphere	1224494.0	19.52934611111111	47.053284444444444	T5_M25	8198		QIACube
V13PRr2	5	13	Rhizosphere	727274.0	19.52934611111111	47.053284444444444	T5_M25	8192		
V13Sr3	5	13	Surface	696050.0	19.52934611111111	47.053284444444444	T5_M25	8359		
V14Dr3	5	14	Deep	843651.0	19.581338055555555	47.2920225	T5_M25	8150		
V14PRr1	5	14	Rhizosphere	323032.0	19.581338055555555	47.2920225	T5_M25	8243		QIACube
V14PRr2	5	14	Rhizosphere	270040.0	19.581338055555555	47.2920225	T5_M25	8300		
V14PRr3	5	14	Rhizosphere	275194.0	19.581338055555555	47.2920225	T5_M25	8229		
V14Sr1	5	14	Surface	571205.0	19.581338055555555	47.2920225	T5_M25	8130		QIACube
V15Dr1	5	15	Deep	806721.0	19.613749722222224	47.47587194444445	T5_M25	8318		QIACube
V15Dr2	5	15	Deep	990285.0	19.613749722222224	47.47587194444445	T5_M25	8326		
V15Dr3	5	15	Deep	857874.0	19.613749722222224	47.47587194444445	T5_M25	8333		
V15PRr1	5	15	Rhizosphere	598821.0	19.613749722222224	47.47587194444445	T5_M25	8335		QIACube
V15PRr2	5	15	Rhizosphere	807545.0	19.613749722222224	47.47587194444445	T5_M25	8305		
V15PRr3	5	15	Rhizosphere	465937.0	19.613749722222224	47.47587194444445	T5_M25	8303		
V15Sr1	5	15	Surface	677850.0	19.613749722222224	47.47587194444445	T5_M25	8233		QIACube
V15Sr2	5	15	Surface	863065.0	19.613749722222224	47.47587194444445	T5_M25	8365		
V16Dr1O	5	16	Deep	895209.0	19.644455833333332	47.62611861111111	T5_M25	8368		
V16Dr1T	5	16	Deep	648974.0	19.644455833333332	47.62611861111111	T5_M25	8384		
V16Dr3	5	16	Deep	813349.0	19.644455833333332	47.62611861111111	T5_M25	8325		
V16PRr1O	5	16	Rhizosphere	304935.0	19.644455833333332	47.62611861111111	T5_M25	8343		
V16PRr1T	5	16	Rhizosphere	364501.0	19.644455833333332	47.62611861111111	T5_M25	8381		
V16PRr1	5	16	Rhizosphere	676326.0	19.644455833333332	47.62611861111111	T5_M25	8245		QIACube
V16PRr2	5	16	Rhizosphere	377846.0	19.644455833333332	47.62611861111111	T5_M25	8255		
V16PRr3	5	16	Rhizosphere	439890.0	19.644455833333332	47.62611861111111	T5_M25	8279		
V16Sr1O	5	16	Surface	583216.0	19.644455833333332	47.62611861111111	T5_M25	8132		
V17Dr1	5	17	Deep	616652.0	19.676460000000002	47.82730555555556	T5_M25	8144	0.06	QIACube
V17Dr2	5	17	Deep	735757.0	19.676460000000002	47.82730555555556	T5_M25	8228		
V17PRr1	5	17	Rhizosphere	916797.0	19.676460000000002	47.82730555555556	T5_M25	8297	3.28	QIACube
V17PRr2	5	17	Rhizosphere	664534.0	19.676460000000002	47.82730555555556	T5_M25	8269		
V17PRr3	5	17	Rhizosphere	559477.0	19.676460000000002	47.82730555555556	T5_M25	8173		
V18PRr2	5	18	Rhizosphere	686547.0	19.732518055555555	48.046860555555554	T5_M25	8294		
V18PRr3	5	18	Rhizosphere	490075.0	19.732518055555555	48.046860555555554	T5_M25	8276		
V19Dr2	5	19	Deep	4328529.0	19.81231916666667	48.24049472222222	T5_M25	8187		
V19Dr3	5	19	Deep	687932.0	19.81231916666667	48.24049472222222	T5_M25	8137		
V19PRr1	5	19	Rhizosphere	906808.0	19.81231916666667	48.24049472222222	T5_M25	8315	0.114	QIACube
V19PRr2	5	19	Rhizosphere	452159.0	19.81231916666667	48.24049472222222	T5_M25	8182		
V19PRr3	5	19	Rhizosphere	480534.0	19.81231916666667	48.24049472222222	T5_M25	8268		
V19Sr3	5	19	Surface	1109733.0	19.81231916666667	48.24049472222222	T5_M25	8153		
V1Dr1	5	1	Deep	149001.0	19.149770555555556	45.166511388888885	T5_M25	8145		QIACube
V1Dr3	5	1	Deep	622017.0	19.149770555555556	45.166511388888885	T5_M25	8340		
V1PRr1	5	1	Rhizosphere	533717.0	19.149770555555556	45.166511388888885	T5_M25	8211		QIACube
V1PRr2	5	1	Rhizosphere	396570.0	19.149770555555556	45.166511388888885	T5_M25	8214		
V1PRr3	5	1	Rhizosphere	742666.0	19.149770555555556	45.166511388888885	T5_M25	8215		
V20PRr1	5	20	Rhizosphere	2206850.0	19.869310833333333	48.42464444444444	T5_M25	8257		QIACube
V20PRr2	5	20	Rhizosphere	600721.0	19.869310833333333	48.42464444444444	T5_M25	8266		
V20PRr3	5	20	Rhizosphere	1255763.0	19.869310833333333	48.42464444444444	T5_M25	8270		
V20Sr2	5	20	Surface	665008.0	19.869310833333333	48.42464444444444	T5_M25	8322		
V21Dr1	5	21	Deep	394228.0	19.9011325	48.48646388888889	T5_M25	8362		QIACube
V21Dr2	5	21	Deep	386593.0	19.9011325	48.48646388888889	T5_M25	8312		
V21PRr1RE	5	21	Rhizosphere	602178.0	19.9011325	48.48646388888889	T5_M25	8341		
V21PRr1	5	21	Rhizosphere	364127.0	19.9011325	48.48646388888889	T5_M25	8225		QIACube
V21PRr2RE	5	21	Rhizosphere	812539.0	19.9011325	48.48646388888889	T5_M25	8348		
V21PRr2	5	21	Rhizosphere	744661.0	19.9011325	48.48646388888889	T5_M25	8237		
V21PRr3RE	5	21	Rhizosphere	456084.0	19.9011325	48.48646388888889	T5_M25	8356		
V21PRr3	5	21	Rhizosphere	496185.0	19.9011325	48.48646388888889	T5_M25	8238		
V21Sr3	5	21	Surface	1104702.0	19.9011325	48.48646388888889	T5_M25	8154		
V22PRr2	5	22	Rhizosphere	627961.0	19.97866972222222	48.63943555555556	T5_M25	8143		
V23Dr1	5	23	Deep	703098.0	20.049265555555557	48.773331388888884	T5_M25	8202		QIACube
V23PRr1	5	23	Rhizosphere	601349.0	20.049265555555557	48.773331388888884	T5_M25	8170		QIACube
V23PRr2	5	23	Rhizosphere	490051.0	20.049265555555557	48.773331388888884	T5_M25	8223		
V24Dr1	5	24	Deep	433766.0	20.09273861111111	48.89939527777778	T5_M25	8174		QIACube
V24PRr1	5	24	Rhizosphere	547995.0	20.09273861111111	48.89939527777778	T5_M25	8236		QIACube
V24PRr3	5	24	Rhizosphere	376945.0	20.09273861111111	48.89939527777778	T5_M25	8149		
V25Dr3	5	25	Deep	409246.0	20.100259722222223	48.95421972222223	T5_M25	8184		
V25PRr1	5	25	Rhizosphere	565473.0	20.100259722222223	48.95421972222223	T5_M25	8181		QIACube
V25PRr2	5	25	Rhizosphere	500796.0	20.100259722222223	48.95421972222223	T5_M25	8218		
V25PRr3	5	25	Rhizosphere	540011.0	20.100259722222223	48.95421972222223	T5_M25	8330		
V25Sr2	5	25	Surface	863243.0	20.100259722222223	48.95421972222223	T5_M25	8317		
V25Sr3	5	25	Surface	837324.0	20.100259722222223	48.95421972222223	T5_M25	8355		
V26Dr2	5	26	Deep	226535.0	20.148753888888887	49.07873861111111	T5_M25	8160		
V26Dr3	5	26	Deep	597337.0	20.148753888888887	49.07873861111111	T5_M25	8142		
V26PRr1	5	26	Rhizosphere	521869.0	20.148753888888887	49.07873861111111	T5_M25	8133		QIACube
V26PRr2	5	26	Rhizosphere	800917.0	20.148753888888887	49.07873861111111	T5_M25	8163		
V26Sr2	5	26	Surface	674420.0	20.148753888888887	49.07873861111111	T5_M25	8129		
V27Dr2	5	27	Deep	679475.0	20.2038574	49.1959834	T5_M25	8222		
V27Dr3	5	27	Deep	747858.0	20.2038574	49.1959834	T5_M25	8232		
V27PRr1	5	27	Rhizosphere	415136.0	20.2038574	49.1959834	T5_M25	8313		QIACube
V27PRr2	5	27	Rhizosphere	553780.0	20.2038574	49.1959834	T5_M25	8283		
V27PRr3	5	27	Rhizosphere	544514.0	20.2038574	49.1959834	T5_M25	8307		
V28Dr1	5	28	Deep	885010.0	20.24376861111111	49.37088472222222	T5_M25	8311		QIACube
V28Dr3	5	28	Deep	417311.0	20.24376861111111	49.37088472222222	T5_M25	8136		
V28PRr1	5	28	Rhizosphere	714917.0	20.24376861111111	49.37088472222222	T5_M25	8240		QIACube
V28PRr2	5	28	Rhizosphere	697139.0	20.24376861111111	49.37088472222222	T5_M25	8177		
V28PRr3	5	28	Rhizosphere	523869.0	20.24376861111111	49.37088472222222	T5_M25	8210		
V29PRr2	5	29	Rhizosphere	823586.0	20.2597976	49.5675445	T5_M25	8139		
V29PRr3	5	29	Rhizosphere	882811.0	20.2597976	49.5675445	T5_M25	8162		
V2Dr1	5	2	Deep	374147.0	19.203468333333333	45.2447675	T5_M25	8286		QIACube
V2Dr2	5	2	Deep	596181.0	19.203468333333333	45.2447675	T5_M25	8252		
V2PRr1	5	2	Rhizosphere	682544.0	19.203468333333333	45.2447675	T5_M25	8296		QIACube
V2PRr2	5	2	Rhizosphere	254429.0	19.203468333333333	45.2447675	T5_M25	8274		
V2PRr3	5	2	Rhizosphere	625310.0	19.203468333333333	45.2447675	T5_M25	8275		
V2Sr1	5	2	Surface	690580.0	19.203468333333333	45.2447675	T5_M25	8347		QIACube
V2Sr2	5	2	Surface	435346.0	19.203468333333333	45.2447675	T5_M25	8213		
V30PRr1	5	30	Rhizosphere	384200.0	20.269303055555554	49.68367333333333	T5_M25	8185		QIACube
V30PRr2	5	30	Rhizosphere	315586.0	20.269303055555554	49.68367333333333	T5_M25	8226		
V30PRr3	5	30	Rhizosphere	622911.0	20.269303055555554	49.68367333333333	T5_M25	8337		
V30Sr2	5	30	Surface	944579.0	20.269303055555554	49.68367333333333	T5_M25	8168		
V31Dr1	5	31	Deep	804981.0	20.294623333333334	49.891405	T5_M25	8319		QIACube
V31Dr3	5	31	Deep	710906.0	20.294623333333334	49.891405	T5_M25	8327		
V32PRr1	5	32	Rhizosphere	777023.0	20.310684166666668	50.09302138888889	T5_M25	8128		QIACube
V32PRr2	5	32	Rhizosphere	511026.0	20.310684166666668	50.09302138888889	T5_M25	8212		
V32PRr3	5	32	Rhizosphere	736161.0	20.310684166666668	50.09302138888889	T5_M25	8171		
V33PRr1	5	33	Rhizosphere	605148.0	20.317507777777777	50.30307027777778	T5_M25	8306		QIACube
V33PRr2	5	33	Rhizosphere	730292.0	20.317507777777777	50.30307027777778	T5_M25	8345		
V33PRr3	5	33	Rhizosphere	588953.0	20.317507777777777	50.30307027777778	T5_M25	8352		
V34Dr2	5	34	Deep	870393.0	20.344394444444443	50.5153725	T5_M25	8161		
V34PRr1	5	34	Rhizosphere	492694.0	20.344394444444443	50.5153725	T5_M25	8278	1.45	QIACube
V34PRr2	5	34	Rhizosphere	636224.0	20.344394444444443	50.5153725	T5_M25	8271		
V34PRr3	5	34	Rhizosphere	619678.0	20.344394444444443	50.5153725	T5_M25	8247		
V35Dr1	5	35	Deep	1446704.0	20.371795833333334	50.72999222222222	T5_M25	8201		QIACube
V35PRr1	5	35	Rhizosphere	332966.0	20.371795833333334	50.72999222222222	T5_M25	8358		QIACube
V35PRr2	5	35	Rhizosphere	288459.0	20.371795833333334	50.72999222222222	T5_M25	8350		
V35PRr3R	5	35	Rhizosphere	540945.0	20.371795833333334	50.72999222222222	T5_M25	8360		
V35PRr3	5	35	Rhizosphere	157971.0	20.371795833333334	50.72999222222222	T5_M25	8298		
V37Dr1	5	37	Deep	236636.0	20.454150277777778	51.344883333333335	T5_M25	8135		QIACube
V37PRr2	5	37	Rhizosphere	346100.0	20.454150277777778	51.344883333333335	T5_M25	8292		
V37PRr3	5	37	Rhizosphere	449152.0	20.454150277777778	51.344883333333335	T5_M25	8272		
V38PRr3	5	38	Rhizosphere	47326.0	20.4610275	51.370224722222225	T5_M25	8205		
V38Sr2	5	38	Surface	854711.0	20.4610275	51.370224722222225	T5_M25	8140		
V39Dr1	5	39	Deep	941251.0	20.51023	51.59742	T5_M25	8169		QIACube
V39Dr3	5	39	Deep	807750.0	20.51023	51.59742	T5_M25	8221		
V39PRr1	5	39	Rhizosphere	428272.0	20.51023	51.59742	T5_M25	8357		QIACube
V39PRr2	5	39	Rhizosphere	936935.0	20.51023	51.59742	T5_M25	8251		
V39PRr3	5	39	Rhizosphere	360608.0	20.51023	51.59742	T5_M25	8364		
V39Sr2	5	39	Surface	324457.0	20.51023	51.59742	T5_M25	8138		
V3PRr1	5	3	Rhizosphere	244585.0	19.301079444444444	45.384414166666666	T5_M25	8363		QIACube
V3PRr2	5	3	Rhizosphere	85185.0	19.301079444444444	45.384414166666666	T5_M25	8265		
V3PRr3	5	3	Rhizosphere	404768.0	19.301079444444444	45.384414166666666	T5_M25	8293		
V40Dr1	5	40	Deep	688733.0	20.54718	51.82559	T5_M25	8334		QIACube
V40PRr1	5	40	Rhizosphere	385402.0	20.54718	51.82559	T5_M25	8328		QIACube
V40PRr2	5	40	Rhizosphere	651810.0	20.54718	51.82559	T5_M25	8263		
V40PRr3	5	40	Rhizosphere	989224.0	20.54718	51.82559	T5_M25	8209		
V40Sr3	5	40	Surface	1315556.0	20.54718	51.82559	T5_M25	8146		
V41Dr3	5	41	Deep	380181.0	20.539777222222224	51.94610583333333	T5_M25	8193		
V42PRr2	5	42	Rhizosphere	785500.0	20.55516	52.12403	T5_M25	8151		
V42Sr2	5	42	Surface	1022507.0	20.55516	52.12403	T5_M25	8152		
V43Dr1	5	43	Deep	579976.0	20.567575555555557	52.22413277777778	T5_M25	8179		QIACube
V43Dr2	5	43	Deep	526970.0	20.567575555555557	52.22413277777778	T5_M25	8166		
V43Dr3	5	43	Deep	696917.0	20.567575555555557	52.22413277777778	T5_M25	8231		
V43PRr1	5	43	Rhizosphere	720576.0	20.567575555555557	52.22413277777778	T5_M25	8258		QIACube
V43PRr2	5	43	Rhizosphere	784214.0	20.567575555555557	52.22413277777778	T5_M25	8249		
V43PRr3	5	43	Rhizosphere	942770.0	20.567575555555557	52.22413277777778	T5_M25	8191		
V44Dr1	5	44	Deep	688483.0	20.56783	52.41036	T5_M25	8141		QIACube
V44PRr1	5	44	Rhizosphere	773665.0	20.56783	52.41036	T5_M25	8267		QIACube
V44PRr2	5	44	Rhizosphere	811822.0	20.56783	52.41036	T5_M25	8190		
V45Dr1	5	45	Deep	671785.0	20.56346	52.46776	T5_M25	8134		QIACube
V45Dr2	5	45	Deep	632314.0	20.56346	52.46776	T5_M25	8196		
V45Dr3	5	45	Deep	424854.0	20.56346	52.46776	T5_M25	8234		
V45PRr1	5	45	Rhizosphere	357107.0	20.56346	52.46776	T5_M25	8287		QIACube
V45PRr2	5	45	Rhizosphere	415809.0	20.56346	52.46776	T5_M25	8280		
V45PRr3	5	45	Rhizosphere	908104.0	20.56346	52.46776	T5_M25	8246		
V45Sr3	5	45	Surface	602224.0	20.56346	52.46776	T5_M25	8147		
V46PRr1	5	46	Rhizosphere	304591.0	20.553746111111113	52.66920777777778	T5_M25	8320		QIACube
V46PRr2	5	46	Rhizosphere	440614.0	20.553746111111113	52.66920777777778	T5_M25	8308		
V46PRr3	5	46	Rhizosphere	591553.0	20.553746111111113	52.66920777777778	T5_M25	8284		
V47PRr1	5	47	Rhizosphere	630319.0	20.54181555555556	52.868785833333334	T5_M25	8216		QIACube
V47PRr2	5	47	Rhizosphere	488428.0	20.54181555555556	52.868785833333334	T5_M25	8239		
V47PRr3	5	47	Rhizosphere	601770.0	20.54181555555556	52.868785833333334	T5_M25	8188		
V48Dr1	5	48	Deep	640042.0	20.568648333333332	53.09404833333333	T5_M25	8261		QIACube
V48Dr2	5	48	Deep	581310.0	20.568648333333332	53.09404833333333	T5_M25	8295		
V48Dr3	5	48	Deep	678385.0	20.568648333333332	53.09404833333333	T5_M25	8316		
V48PRr1	5	48	Rhizosphere	949598.0	20.568648333333332	53.09404833333333	T5_M25	8366		QIACube
V49Dr2	5	49	Deep	734140.0	20.644662222222223	53.28794	T5_M25	8342		
V4Dr1	5	4	Deep	693426.0	19.379571666666667	45.55182694444444	T5_M25	8207	0.05	QIACube
V4Dr2	5	4	Deep	1066020.0	19.379571666666667	45.55182694444444	T5_M25	8199		
V4Dr3	5	4	Deep	756650.0	19.379571666666667	45.55182694444444	T5_M25	8157		
V4PRr1	5	4	Rhizosphere	1007102.0	19.379571666666667	45.55182694444444	T5_M25	8290	7.23	QIACube
V4PRr2	5	4	Rhizosphere	882368.0	19.379571666666667	45.55182694444444	T5_M25	8260		
V4PRr3	5	4	Rhizosphere	620673.0	19.379571666666667	45.55182694444444	T5_M25	8282		
V4Sr1	5	4	Surface	1774918.0	19.379571666666667	45.55182694444444	T5_M25	8164	0.05	QIACube
V4Sr3	5	4	Surface	997136.0	19.379571666666667	45.55182694444444	T5_M25	8159		
V50PRr2	5	50	Rhizosphere	547207.0	20.71385	53.4123	T5_M25	8349		
V51PRr2	5	51	Rhizosphere	362011.0	20.7987	53.487	T5_M25	8277		
V51PRr3	5	51	Rhizosphere	321991.0	20.7987	53.487	T5_M25	8227		
V53PRr2	5	53	Rhizosphere	550912.0	20.851514166666668	53.75788444444444	T5_M25	8235		
V54PRr1	5	54	Rhizosphere	359791.0	20.92017888888889	53.962204444444446	T5_M25	8248		QIACube
V54PRr2	5	54	Rhizosphere	687646.0	20.92017888888889	53.962204444444446	T5_M25	8285		
V54PRr3	5	54	Rhizosphere	447738.0	20.92017888888889	53.962204444444446	T5_M25	8301		
V55Dr1	5	55	Deep	696965.0	20.9022725	54.0024376	T5_M25	8250		QIACube
V55PRr1	5	55	Rhizosphere	1745987.0	20.9022725	54.0024376	T5_M25	8309		QIACube
V55PRr2	5	55	Rhizosphere	548136.0	20.9022725	54.0024376	T5_M25	8256		
V55PRr3	5	55	Rhizosphere	805799.0	20.9022725	54.0024376	T5_M25	8259		
V55Sr2	5	55	Surface	388852.0	20.9022725	54.0024376	T5_M25	8288		
V55Sr3	5	55	Surface	388024.0	20.9022725	54.0024376	T5_M25	8304		
V57PRr2	5	57	Rhizosphere	262770.0	20.7349775	54.41764333333333	T5_M25	8264		
V57PRr3	5	57	Rhizosphere	746952.0	20.7349775	54.41764333333333	T5_M25	8220		
V58PRr1	5	58	Rhizosphere	312527.0	20.66540111111111	54.59327444444445	T5_M25	8197		QIACube
V58PRr2	5	58	Rhizosphere	279545.0	20.66540111111111	54.59327444444445	T5_M25	8273		
V58PRr3	5	58	Rhizosphere	547512.0	20.66540111111111	54.59327444444445	T5_M25	8172		
V5Dr1T	5	5	Deep	598155.0	19.407155277777775	45.659501388888884	T5_M25	8373		
V5Dr1	5	5	Deep	756112.0	19.407155277777775	45.659501388888884	T5_M25	8186		QIACube
V5PRr1T	5	5	Rhizosphere	621133.0	19.407155277777775	45.659501388888884	T5_M25	8253		
V5PRr1	5	5	Rhizosphere	928592.0	19.407155277777775	45.659501388888884	T5_M25	8230		QIACube
V5PRr2	5	5	Rhizosphere	630606.0	19.407155277777775	45.659501388888884	T5_M25	8242		
V5PRr3	5	5	Rhizosphere	410084.0	19.407155277777775	45.659501388888884	T5_M25	8262		
V5Sr1	5	5	Surface	838999.0	19.407155277777775	45.659501388888884	T5_M25	8314		QIACube
V5Sr3	5	5	Surface	764269.0	19.407155277777775	45.659501388888884	T5_M25	8203		
V60PRr1O	5	60	Rhizosphere	621381.0	20.706374444444442	54.732105555555556	T5_M25	8281		
V60PRr1	5	60	Rhizosphere	912877.0	20.706374444444442	54.732105555555556	T5_M25	8310		QIACube
V60PRr2	5	60	Rhizosphere	512010.0	20.706374444444442	54.732105555555556	T5_M25	8289		
V6Dr1	5	6	Deep	934213.0	19.405739166666667	45.8161425	T5_M25	8204	0.05	QIACube
V6PRr1	5	6	Rhizosphere	470539.0	19.405739166666667	45.8161425	T5_M25	8302	1.22	QIACube
V6PRr2	5	6	Rhizosphere	613359.0	19.405739166666667	45.8161425	T5_M25	8299		
V6PRr3	5	6	Rhizosphere	371945.0	19.405739166666667	45.8161425	T5_M25	8291		
V6Sr1	5	6	Surface	868311.0	19.405739166666667	45.8161425	T5_M25	8176	0.05	QIACube
V6Sr3	5	6	Surface	934674.0	19.405739166666667	45.8161425	T5_M25	8167		
V7Dr1T	5	7	Deep	708086.0	19.407005277777778	45.953943611111114	T5_M25	8378		
V7Dr3R	5	7	Deep	1966379.0	19.407005277777778	45.953943611111114	T5_M25	8329		
